Id,SalePrice
1667,382530.8468209459
1668,343671.39373768633
1669,294930.5997252638
1670,347338.2069636037
1671,262384.8886563503
1672,441790.0737705039
1673,291620.3991830377
1674,239550.79380411666
1675,195581.4917158291
1676,195601.40456905132
1677,221177.57047759686
1678,474767.601203319
1679,392678.8762925607
1680,345013.27872314904
1681,249355.69458530121
1682,300630.9057360012
1683,180948.47239484845
1684,172094.3602944653
1685,172333.91289194496
1686,168043.8811399601
1687,166458.9580241026
1688,191518.51092921596
1689,193586.81680701653
1690,194487.1392936655
1691,182519.62466799674
1692,258109.8879450744
1693,165879.28477201005
1694,182376.07324819017
1695,161779.3665905602
1696,273292.16525438154
1697,165189.32425131358
1698,359222.9441547851
1699,319184.9525674002
1700,251746.2118696606
1701,268999.1484606053
1702,246167.3181949808
1703,243377.12461575939
1704,280513.2473795367
1705,232770.13612746244
1706,435767.2157338753
1707,216306.4476815423
1708,206512.2030767511
1709,268376.5528768186
1710,219189.91997331404
1711,267348.71502021624
1712,263050.67473333847
1713,275941.7482562615
1714,223483.16202656648
1715,205380.88032815699
1716,185465.27392789573
1717,170386.01643233566
1718,133628.9933288755
1719,201579.95477674442
1720,238499.13854756686
1721,164309.7050011215
1722,124743.1644590287
1723,155095.74185955425
1724,210597.28793975915
1725,237178.38118617694
1726,186880.9929943714
1727,158210.93487732013
1728,175187.2613948195
1729,167924.46672751626
1730,156214.78820960099
1731,121927.11303928966
1732,126632.45175961863
1733,117168.75960416232
1734,121483.79166131347
1735,127386.39272292716
1736,111916.43636550597
1737,284207.81735714764
1738,235554.19037077134
1739,265827.6827426973
1740,225089.1409485923
1741,195423.58141158754
1742,172780.8996708152
1743,175522.91245938142
1744,310384.0213883195
1745,228185.07137653703
1746,175119.7593252161
1747,211402.9406816157
1748,224056.75753164315
1749,147778.56564583204
1750,127411.40160803396
1751,247701.24718353286
1752,118269.87325570433
1753,149460.24606070205
1754,187258.3825882592
1755,169494.83800814132
1756,127141.92728783494
1757,121708.55148715898
1758,144298.40622670116
1759,158792.82904704998
1760,166739.03491912287
1761,144721.4949353978
1762,179444.1838888525
1763,176296.37436396696
1764,113564.91550517693
1765,164554.14470044445
1766,183025.38308039322
1767,223026.55570650005
1768,143223.85445501137
1769,173994.92630762528
1770,149401.46363879368
1771,123197.69829944633
1772,134257.28120980988
1773,128047.6223031063
1774,138537.836511113
1775,138576.48228335183
1776,123437.9438561569
1777,114884.47803118794
1778,138736.59507771613
1779,119013.91969141757
1780,174258.33307853114
1781,129704.61997853688
1782,86186.8984026392
1783,142296.7401464127
1784,104925.1437176139
1785,123654.72869259815
1786,134054.59713778918
1787,162369.1959006741
1788,56842.8950515843
1789,96650.41230225089
1790,77153.13105921753
1791,180673.38216750784
1792,161008.26487225812
1793,127358.51329346519
1794,149486.71198715954
1795,133887.36872501814
1796,119354.50510408213
1797,114427.84454916177
1798,123197.76354419663
1799,109022.23864498254
1800,131460.66306898696
1801,128554.39278516825
1802,128467.70656990804
1803,146003.1923805202
1804,141837.36119793987
1805,136047.1641157822
1806,121581.71431219002
1807,129444.1506747788
1808,118958.95033911229
1809,121558.5904065461
1810,139928.7848922115
1811,99709.2944663584
1812,99940.48031668551
1813,122519.90007514447
1814,98548.7222316024
1815,52499.892681782396
1816,99514.4220095455
1817,108867.28385575992
1818,151060.08120604017
1819,123370.174020829
1820,56031.32781431545
1821,111188.45175843191
1822,147403.61209727937
1823,46485.60275481228
1824,131700.4630606391
1825,132652.35330862505
1826,104072.02324613754
1827,101968.07619471733
1828,133659.8719688582
1829,116825.75094121875
1830,142752.94335019853
1831,144829.36495391428
1832,76247.85298502985
1833,138168.38080784044
1834,118463.9264291135
1835,120208.7543766557
1836,125825.84477898601
1837,89463.95451595545
1838,121999.06220749549
1839,94154.42699206524
1840,146451.9997706013
1841,137620.84028253955
1842,83568.29936333277
1843,129462.37951107917
1844,133465.9198179295
1845,139944.5688830596
1846,154312.7963391614
1847,164502.1067244043
1848,53397.112459288786
1849,114023.47062562995
1850,116158.61652595735
1851,155166.2884820796
1852,124837.69456821827
1853,129381.64885435461
1854,169402.99543380985
1855,152868.2622555884
1856,223215.96917143703
1857,156762.8953142273
1858,138890.25058543182
1859,116874.03656624911
1860,150264.41155386908
1861,116900.02015186311
1862,298778.52114213066
1863,282516.67672986514
1864,282605.482681777
1865,339130.2325243215
1866,333145.54198161914
1867,229027.36733956
1868,300446.2566640234
1869,202696.5321307653
1870,229163.08517054108
1871,245212.16430126273
1872,172563.55565444357
1873,240553.55512409902
1874,145519.85720809267
1875,200514.80887201033
1876,198110.46677419814
1877,209841.6459685591
1878,205565.03961070784
1879,127641.8273652656
1880,132450.46445526104
1881,248115.71887437862
1882,249086.06224598433
1883,188854.22248633922
1884,205679.09639144034
1885,237380.86410771194
1886,289083.036005223
1887,210017.8607036598
1888,268962.61740231415
1889,166042.64474178074
1890,118901.42496406307
1891,130916.82455491227
1892,99223.09139403429
1893,130866.74808898679
1894,126560.78010500215
1895,134161.650150891
1896,125595.77862443836
1897,115814.59312605418
1898,109901.68019182875
1899,156603.52175529842
1900,145659.7749499727
1901,172457.73766781046
1902,148480.25137297512
1903,213214.29198942235
1904,139926.9596522308
1905,200071.6168432255
1906,163458.86646843085
1907,207993.71071767717
1908,107550.1780985671
1909,131751.04033530806
1910,118661.29195804507
1911,219161.44649482318
1912,325041.7641187773
1913,143396.21916972462
1914,60692.297795167884
1915,321229.62176635955
1916,67052.34145834419
1917,247267.03676060622
1918,140667.53583892755
1919,175890.2506026671
1920,154168.4963017879
1921,409102.5520122082
1922,319560.28932068736
1923,229670.37643981184
1924,224237.79280290194
1925,197913.122554889
1926,394927.108753036
1927,133180.1101700094
1928,155838.98175496087
1929,125041.33321381154
1930,130018.20895438176
1931,145335.39681897764
1932,140657.29871760335
1933,178451.74103425437
1934,181788.93725627076
1935,171273.99887635338
1936,188809.9380563576
1937,184861.06417699528
1938,174266.57515643942
1939,240159.49124823435
1940,189499.42711205655
1941,169772.49940751703
1942,185242.85916920347
1943,207024.62221295503
1944,358575.33676192537
1945,399896.72098412184
1946,139551.32406193897
1947,313075.5524339452
1948,173433.6337039491
1949,247768.43103017457
1950,185045.5832375867
1951,251481.06200772693
1952,209449.43105478995
1953,169495.7717278448
1954,179739.38559261666
1955,134307.91184120785
1956,304409.0580511678
1957,152693.9991859849
1958,304964.97275208094
1959,142021.82007987233
1960,113775.2122445064
1961,119674.6275184298
1962,96421.1059508017
1963,104456.60803137401
1964,107640.97826750095
1965,143000.44460837918
1966,138354.00290031533
1967,291502.64871290396
1968,430501.9351477494
1969,392198.11790645676
1970,425155.9326066201
1971,452327.1865291189
1972,381696.9371363792
1973,267147.3593800819
1974,326721.1012591475
1975,527816.5757925835
1976,266167.8370972772
1977,356269.5571588812
1978,350120.6568162381
1979,333783.42118183704
1980,203557.97959109533
1981,350194.78077010985
1982,218943.87307270474
1983,202856.60763487042
1984,169153.4229673034
1985,217019.70070702807
1986,210985.35934247452
1987,177179.42349999712
1988,177656.46825302643
1989,194577.10943594098
1990,213419.30480085732
1991,233922.347701028
1992,214018.18405070846
1993,168015.43450211568
1994,229357.54853057698
1995,185542.35294035802
1996,251779.00379862354
1997,312127.10104562587
1998,331791.25294260803
1999,269979.06777128467
2000,321945.0137848003
2001,278446.8079513564
2002,238920.44217178007
2003,257437.29259788943
2004,280628.36870456353
2005,218858.76297968614
2006,224396.68999573134
2007,247132.61994362855
2008,219566.4956207181
2009,195380.80271179177
2010,194702.78913448582
2011,139313.49116135947
2012,173939.62570112888
2013,180692.89766638406
2014,184781.88748362262
2015,204671.06902342947
2016,194474.32500597686
2017,194196.7768017956
2018,120125.4686010576
2019,134364.29637424252
2020,104750.25886307779
2021,102211.96090193343
2022,181579.17403973368
2023,143604.90893209504
2024,268611.7013010265
2025,349887.5704382582
2026,174284.6375998654
2027,156014.41326903363
2028,150248.75156334552
2029,167275.3235312071
2030,269013.976741059
2031,232260.83042795843
2032,248314.31369754358
2033,256409.76523880375
2034,169943.5568494551
2035,215156.7045806449
2036,196230.7546093382
2037,204280.4857711818
2038,311598.3164088641
2039,223814.70974770526
2040,283439.337565879
2041,296329.83614434896
2042,206431.51957425164
2043,173989.77663864236
2044,173856.70597523573
2045,209692.84628753812
2046,144901.30442356144
2047,147264.935342214
2048,138445.68241829486
2049,140082.2512278869
2050,177279.3019984743
2051,103976.7950256363
2052,124301.21865941587
2053,147617.22908867363
2054,86602.00132921932
2055,159125.13950793038
2056,143411.96966399584
2057,114675.58821116888
2058,222201.66198886314
2059,129644.14819205085
2060,173888.3208298798
2061,173721.58029639744
2062,129968.26995951447
2063,115445.0861670722
2064,141827.2786972059
2065,120815.31345881359
2066,160768.57330492488
2067,112183.47714351531
2068,144522.53287093324
2069,85795.77145565725
2070,114537.13583161979
2071,93809.81124702688
2072,131965.87916217517
2073,135460.33347191292
2074,188133.48966322432
2075,143877.0286406339
2076,119125.13850157888
2077,157921.3725539575
2078,128093.81623514555
2079,131990.3397966975
2080,117754.97260618575
2081,126031.79644570788
2082,123798.59229325342
2083,145116.19244031087
2084,108948.05213312601
2085,117240.60678514803
2086,106903.47745444841
2087,119466.46352282604
2088,95947.7540488432
2089,76800.07307069385
2090,125838.09494170401
2091,113347.45436608547
2092,125086.26519178148
2093,115568.46597002057
2094,108191.10682820567
2095,148981.93733046274
2096,79973.10648542529
2097,95780.53452774559
2098,147171.57221713825
2099,53348.71747073612
2100,72865.42540465949
2101,117390.82926506866
2102,122535.63862512053
2103,102076.64908712849
2104,134386.01216572977
2105,127638.52715739752
2106,58497.422417668335
2107,200965.0162114859
2108,117235.63166261627
2109,108823.79009346824
2110,132570.7670391191
2111,136989.30560603418
2112,138820.46161611332
2113,124039.2867608309
2114,117197.92269129424
2115,163730.27641117666
2116,117228.80125821565
2117,149040.9290861356
2118,124627.41694997354
2119,113145.49492353023
2120,109723.25848646103
2121,87877.20716603215
2122,116505.28444245887
2123,86440.52488986192
2124,156097.7498747644
2125,125969.30199525077
2126,147873.54734867395
2127,160712.33188779827
2128,122983.8372864029
2129,92732.10710850912
2130,134868.24778466736
2131,136129.64239922506
2132,113821.46810826942
2133,124617.88521558276
2134,119233.25802755188
2135,94308.16130633287
2136,76038.53843004369
2137,109809.09815842428
2138,134359.88805341616
2139,152133.85339161492
2140,140749.89714047188
2141,147993.70152666164
2142,126752.66231317158
2143,151285.64656202093
2144,120898.96408777357
2145,137525.63953623283
2146,161550.23411628645
2147,143556.253950396
2148,130226.05270563802
2149,150068.97807143655
2150,224509.99130432282
2151,110156.2726954965
2152,181768.55780862187
2153,161256.53496115757
2154,110190.19259809607
2155,139932.52658279092
2156,271300.2707751485
2157,230359.73457689869
2158,236301.35300857894
2159,210735.08969247123
2160,176775.20750599483
2161,237911.70380142756
2162,387190.1051153866
2163,362079.67908685934
2164,242320.61103663838
2165,197606.4071694989
2166,153915.42191952863
2167,214705.84043907034
2168,199071.73365084268
2169,196473.15710736645
2170,218047.7334664139
2171,153899.80306140785
2172,131827.27555037115
2173,166676.71409376556
2174,228956.4328994968
2175,291336.3279571504
2176,311074.50859155226
2177,240316.9754847969
2178,212802.3905432945
2179,139167.62453406386
2180,215039.44336445315
2181,192902.36133468576
2182,224671.2139402522
2183,190252.12311869173
2184,120519.04048466624
2185,121708.48660433458
2186,148056.1131983647
2187,152614.2570609677
2188,155541.5375761845
2189,296193.20266015985
2190,79947.07047051084
2191,80622.68799458441
2192,90780.99512637928
2193,107537.468282401
2194,102349.01721253374
2195,110108.19428373918
2196,99344.10035487045
2197,119933.21599104078
2198,156977.81514888947
2199,177279.95117712108
2200,148237.80657376922
2201,141544.8627906797
2202,214894.97015235573
2203,133501.57052129117
2204,184024.6290173335
2205,116195.68062985755
2206,141289.08027131608
2207,219109.56904827067
2208,257430.65690762555
2209,248262.79818813576
2210,118587.47308684776
2211,113014.03253688806
2212,118532.15752816183
2213,107844.04600438935
2214,139045.0517681511
2215,97939.969823751
2216,145461.55387372937
2217,66755.99628156946
2218,74455.11036857357
2219,68650.06342381083
2220,72116.48921616096
2221,323483.3545887622
2222,279624.92697085044
2223,291382.9950090576
2224,207538.86948754493
2225,119248.6358939968
2226,190893.58417128763
2227,199416.31604152545
2228,260883.29639611073
2229,251564.4472585412
2230,150257.68816132244
2231,215825.70313274764
2232,183041.26959016672
2233,181118.5835404502
2234,242674.4453472892
2235,226700.07710911456
2236,261446.8739790154
2237,330664.8534291053
2238,193000.93693128228
2239,110005.68010095754
2240,156944.2429302815
2241,158210.30343297907
2242,126377.14936781501
2243,128602.68865435949
2244,102099.6788005631
2245,98920.19552997792
2246,143345.01418225968
2247,109269.02095136697
2248,121858.7928817034
2249,120360.11853161863
2250,130453.77869523193
2251,96636.5962470679
2252,176597.51310750114
2253,150471.97772645947
2254,178077.03209945597
2255,188487.98038415404
2256,179031.39697134358
2257,208092.37445668783
2258,160259.51971128472
2259,177854.91082192145
2260,157742.45241958828
2261,182538.80239849025
2262,207231.04021936498
2263,383807.51482179627
2264,508531.84859063843
2265,173137.06312141605
2266,293994.671224677
2267,381098.3917188987
2268,425757.25083265395
2269,147790.9184666368
2270,196486.03253152533
2271,219074.6252697578
2272,197539.38386381068
2273,166041.11481252598
2274,182272.23726173933
2275,162238.06206240522
2276,192129.59800438347
2277,182928.70889097007
2278,149693.61917089717
2279,124505.31899596733
2280,117717.20116246086
2281,170412.68567680052
2282,187844.51793251405
2283,104234.84089829463
2284,112158.47986050046
2285,137953.61594910506
2286,124419.52990250013
2287,360574.1393064001
2288,273094.87923104846
2289,378309.75766826334
2290,461935.0213298899
2291,330644.3377879557
2292,443184.43259098823
2293,487727.21708406985
2294,402644.6875443058
2295,486010.7868038372
2296,286883.55084945983
2297,332058.4569174019
2298,338794.1761837828
2299,376274.5795385683
2300,335828.09745794866
2301,300804.38563506235
2302,245013.78030806838
2303,240141.8381640964
2304,242795.66006266716
2305,195838.48461393316
2306,191657.3750871748
2307,198666.96543241577
2308,224629.85613515927
2309,283016.52856578416
2310,209454.84453345125
2311,198409.8062976151
2312,175372.36530476838
2313,173557.25113451068
2314,171326.26947509608
2315,178797.64663193875
2316,191177.0464930229
2317,188790.73999998026
2318,180883.30984789916
2319,182879.30054346073
2320,183906.23179017476
2321,231022.57171646933
2322,177731.27449616554
2323,186700.25512187864
2324,173477.6077602173
2325,215539.19412720884
2326,171295.739450018
2327,207261.54032241495
2328,226143.84927331668
2329,189630.9058844925
2330,179855.23988995826
2331,361730.0681518059
2332,392277.5634749667
2333,316187.70627910306
2334,256898.00294919324
2335,276234.25893337955
2336,325047.5034063379
2337,197941.9903263805
2338,269763.8379550041
2339,218728.40944382155
2340,411404.64160334587
2341,216798.2535165384
2342,232004.26378345265
2343,224424.03257411873
2344,217552.1939924311
2345,232599.41092009918
2346,211197.08639691194
2347,198410.10445094178
2348,242190.7329471063
2349,180225.39756162738
2350,307027.47700470255
2351,264417.7636544797
2352,253432.39711935926
2353,251784.31902354566
2354,135331.98570009155
2355,142041.1485734555
2356,153466.16641322843
2357,190997.98167176047
2358,198146.69112602968
2359,130429.11891235394
2360,115833.16216106477
2361,145230.08385950152
2362,273500.01246152003
2363,138521.8151825692
2364,153924.27812541337
2365,216319.39746819227
2366,191870.28575170325
2367,225207.6338290235
2368,215104.64586504875
2369,220252.71234886907
2370,167597.41012463399
2371,167709.1615301438
2372,192187.6264086179
2373,280656.9550761727
2374,313963.7187783614
2375,246024.67354313753
2376,279226.95769618417
2377,350569.35301026184
2378,144087.9344781329
2379,200825.73471107133
2380,148513.985807359
2381,170299.56284775352
2382,202162.68310447692
2383,206220.12118650606
2384,247645.70831446105
2385,159829.40986103908
2386,133398.921512275
2387,136007.19671147552
2388,100057.11310414781
2389,118569.43608410769
2390,147333.39206856303
2391,145159.47253738483
2392,113776.91883024923
2393,165107.54488303702
2394,140140.62309702826
2395,210180.25644460472
2396,142780.5735951811
2397,221391.05596965185
2398,132740.5930477782
2399,61426.15015240817
2400,58746.16486470552
2401,115684.55148039998
2402,139188.67522095196
2403,141063.6949955327
2404,151261.4328766998
2405,162589.2162907282
2406,142591.11392604158
2407,127975.23698970731
2408,145466.78059004928
2409,121531.47053928698
2410,167131.33527023427
2411,115768.74356788553
2412,156853.61724092538
2413,130696.78301337098
2414,149268.57887019945
2415,133573.7240330081
2416,125165.46718156099
2417,131520.83810681803
2418,131169.23461348284
2419,129299.00181086292
2420,124036.50087538183
2421,151113.39861702183
2422,106596.84463320552
2423,123726.95853623832
2424,155209.84459018512
2425,204778.9307705053
2426,133666.46338759363
2427,135794.1199019942
2428,174508.7418645231
2429,112402.64608448569
2430,133109.24196647087
2431,108698.57460481784
2432,146322.3617110847
2433,146184.60341898867
2434,138838.59946228535
2435,154092.48225452966
2436,106061.75842028453
2437,106181.82655960326
2438,123477.70494436708
2439,104831.98505219271
2440,120063.12550249258
2441,94448.95421908512
2442,95951.1746320772
2443,124601.33209025326
2444,129665.20856187656
2445,88957.93455502449
2446,136671.9859612349
2447,175591.75165383454
2448,126996.81742379491
2449,109379.64549518866
2450,149486.874629152
2451,121521.73334870668
2452,194084.68886903816
2453,92636.11658655436
2454,127770.8585426221
2455,122378.48982847434
2456,140317.97185905915
2457,135126.59565313027
2458,126240.2915069072
2459,111270.47026493831
2460,138575.86181241367
2461,123925.89485231339
2462,136662.12720609622
2463,125412.13611682382
2464,174698.30328705214
2465,143668.05498528347
2466,119003.83196685708
2467,128726.9350895892
2468,78064.32476504875
2469,78178.30875509938
2470,189344.63189973906
2471,209483.85716183405
2472,160450.12275614013
2473,116186.58632193247
2474,76160.9440056625
2475,218525.7882215758
2476,114394.00309737604
2477,128955.91583073064
2478,156658.41527029226
2479,101562.41608341015
2480,153125.73031835337
2481,121248.35864587403
2482,127107.7295536148
2483,109522.98366842206
2484,123957.18167392528
2485,125605.57527170135
2486,154410.46333940685
2487,177561.1788437492
2488,158990.57119995833
2489,149881.95812074962
2490,147703.14236118464
2491,94581.55607317814
2492,194528.72208925456
2493,149013.65492746784
2494,152288.39803817988
2495,91370.10426035416
2496,247898.40257333656
2497,153916.99845998618
2498,108199.80177175495
2499,90289.36769152823
2500,125496.84811399035
2501,140757.04818104993
2502,149082.076632314
2503,98124.93424943427
2504,187830.77457267826
2505,225371.1873024253
2506,254582.03552118762
2507,293860.8058427555
2508,253815.64798173253
2509,217201.230864098
2510,218097.19423365386
2511,176440.6838937055
2512,205903.53825815936
2513,220259.8241495852
2514,257789.5383740207
2515,151204.75410230734
2516,172895.89623289535
2517,142909.061849533
2518,152517.9109738223
2519,225512.74549636088
2520,214857.10536382144
2521,189533.58620099965
2522,223390.74732206835
2523,121199.7410188536
2524,138533.9817680096
2525,149698.82102692503
2526,135950.13422864242
2527,111579.27643909128
2528,130114.9563450891
2529,129785.09951017986
2530,118330.06015264816
2531,246181.7753231551
2532,226452.6822961432
2533,195955.1581491382
2534,226781.62113465028
2535,302434.64879071724
2536,236445.5451976911
2537,234420.95426313698
2538,182496.88132102322
2539,186726.47374565896
2540,179528.24805158883
2541,180412.32388735854
2542,167428.49617677735
2543,124252.99748737221
2544,124296.06236115134
2545,136109.49214801553
2546,129627.20715463886
2547,136797.9789242899
2548,152952.65678488457
2549,158470.57650666626
2550,746908.461916023
2551,137221.22080582494
2552,130806.2408189896
2553,75663.90229262596
2554,98077.58018858946
2555,115725.94751709432
2556,101250.87669547333
2557,106463.18818174597
2558,148725.9123294571
2559,140660.48930816224
2560,148577.8135887087
2561,137277.47232383754
2562,137344.1525621412
2563,146167.97456148098
2564,201211.10405479476
2565,140525.89241067262
2566,161091.99411049898
2567,136936.3144757752
2568,197642.4120061348
2569,224090.0413734453
2570,115806.00573375738
2571,190620.1616907837
2572,145406.07056913493
2573,225088.99110183795
2574,294279.06225829717
2575,130645.45350641912
2576,121102.03804924386
2577,147199.6082833779
2578,82978.65288633775
2579,64147.75598956757
2580,107925.33469084349
2581,109071.45562232165
2582,109305.10273978538
2583,281859.311486829
2584,176040.07412741214
2585,187675.45790579505
2586,224776.89001638116
2587,200813.905105596
2588,140640.29624841938
2589,150838.26278241206
2590,206845.07371289976
2591,221159.34891711263
2592,216780.46782797712
2593,253411.41577861723
2594,179547.08098213017
2595,200147.2820553632
2596,301753.6416560221
2597,188975.69352696702
2598,282257.7040122187
2599,330249.5216204035
2600,159165.64810697953
2601,147904.11033652053
2602,83310.91700523687
2603,93134.81644915647
2604,87763.79458899479
2605,77982.0473929798
2606,152249.96970429225
2607,195578.37396991646
2608,210906.76700803055
2609,168874.03702808515
2610,111001.60284487731
2611,120606.01103625397
2612,158359.02270940156
2613,129581.94740519377
2614,124065.04483707577
2615,155283.24690412675
2616,145954.44689481147
2617,183474.70340840434
2618,201464.0158495886
2619,197815.01442148275
2620,183929.88746780393
2621,176797.40971586824
2622,182870.3719007465
2623,243702.75928812654
2624,313810.85493881186
2625,304221.52092260413
2626,174176.3742613296
2627,163393.68073565862
2628,478646.42153997347
2629,512381.83839800826
2630,359829.3627831801
2631,494072.36554916576
2632,436698.58743995236
2633,303885.04025142186
2634,429888.24262884434
2635,159890.82072146572
2636,174034.89958022925
2637,178307.75231261764
2638,258699.75187069125
2639,187008.31557160587
2640,152287.19772158077
2641,101804.1890728625
2642,194284.69504105282
2643,99870.36938940779
2644,122735.3453153169
2645,105898.12408084757
2646,94742.22948296733
2647,102292.24383404029
2648,143423.1994094332
2649,148554.29118166992
2650,133536.09914083665
2651,140753.36739869617
2652,409371.39828290395
2653,247839.45487841612
2654,250252.58682287985
2655,405318.77836171596
2656,316392.7730970608
2657,359466.52891610545
2658,303807.7921290033
2659,294789.4266754798
2660,365919.6877485694
2661,348729.82930666977
2662,369680.1171896948
2663,281746.0064874438
2664,276452.8594351221
2665,319135.0958159441
2666,284179.8081895313
2667,169628.71749513329
2668,177744.7877769006
2669,183606.34987243707
2670,275281.2703213292
2671,186096.48146092403
2672,194434.31927437324
2673,205286.8955112165
2674,201344.023236325
2675,166378.10604023281
2676,191443.4821407422
2677,198507.58166002028
2678,248247.43329725647
2679,274831.0908525289
2680,285317.4841434011
2681,408521.75362947077
2682,328179.3904292249
2683,518102.2571314292
2684,313011.73741799215
2685,330315.9134609538
2686,257233.22967138205
2687,315354.2559503174
2688,213032.28573080414
2689,204348.29187812706
2690,440626.55985954584
2691,191494.83086390936
2692,134503.49673959598
2693,199124.79111126845
2694,135679.64982766344
2695,194163.30884035703
2696,185014.38021450434
2697,189625.17830869748
2698,192620.8917628829
2699,176778.38206282794
2700,158241.2819940704
2701,151750.93964692194
2702,110126.17692042184
2703,124117.84730874267
2704,139114.4769096738
2705,117758.0560150657
2706,111955.98406976153
2707,124187.56114218777
2708,132878.14840562965
2709,105805.8278749635
2710,126479.50925786057
2711,278331.270712528
2712,391082.795653193
2713,171282.24435486252
2714,150071.85862125029
2715,172322.10261500944
2716,141404.27665734076
2717,189265.46697895668
2718,219084.41253797853
2719,156223.0784784447
2720,171473.24342941635
2721,134737.62894172777
2722,159882.6689891261
2723,142068.06232837922
2724,125961.64185356554
2725,130852.61833436403
2726,151443.7341480476
2727,177571.08855669308
2728,178936.12017980812
2729,149756.5589571971
2730,147923.0455812091
2731,129946.5987071236
2732,132376.18074063474
2733,158732.46133297955
2734,145011.6378079611
